Unnamed: 0,protocol,IP,hash ID,Time,F_Pck,B_Pck,F_P_L1,F_P_L2,F_P_L3,F_P_L4,B_P_L1,B_P_L2,B_P_L3,B_P_L4,F_Hash_IPT,B_Hash_IPT,F_P_L_A,B_P_L_A,F_IA_T_M,F_IA_T_S,A_M,I_M,F_TCP_S_C,B_TCP_S_C,Label_T,Label_AB,Label_Multi_A,Prelabel_T,Prelabel_AB,Prelabel_Multi_A
730,6,10.1.1.2,2550164764,12.085723,0,100,0,0,0,0,0,0,100,0,16,15,0,508,0.0,208440.537,0.0,106054545.4,0,0,0,1,2,0,1,2
738,6,10.1.1.3,159023198,12.179434,0,100,0,0,0,0,0,0,0,100,16,16,0,1496,0.0,17029.576,0.0,25492593.62,0,0,0,1,3,0,1,3
740,6,10.1.1.2,2550164764,12.203389,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,217564.961,0.0,111393259.9,0,0,0,1,2,0,1,2
742,6,10.1.1.4,3743576265,12.238685,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,75482.146,0.0,43477715.86,0,0,0,1,4,0,1,4
763,6,10.1.1.4,3743576265,12.527017,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,88786.542,0.0,51141048.32,0,0,0,1,4,0,1,4
767,6,10.1.1.2,2550164764,12.542857,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,75412.115,0.0,38514475.33,0,0,0,1,2,0,1,2
768,6,10.1.1.7,1673646831,12.543048,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,16643.455,0.0,4345938.874,0,0,0,1,7,0,1,7
777,6,10.1.1.2,2550164764,12.76295,0,100,0,0,0,0,0,1,99,0,16,15,0,508,0.0,116314.461,0.0,59106356.4,0,0,0,1,2,0,1,2
779,6,10.1.1.4,3743576265,12.810367,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,90347.63,0.0,52040234.61,0,0,0,1,4,0,1,4
782,6,10.1.1.1,595229600,12.857574,0,100,0,0,0,0,0,0,3,97,16,16,0,1488,0.0,17494.453,0.0,26042942.57,0,0,0,1,1,0,1,3
789,6,10.1.1.8,3884774358,12.935131,0,100,0,0,0,0,0,0,97,3,16,16,0,574,0.0,21447.272,0.0,12312450.17,0,0,0,1,8,0,1,8
792,6,10.1.1.2,2550164764,12.983626,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,116007.081,0.0,59395625.66,0,0,0,1,2,0,1,2
797,6,10.1.1.6,2126477730,13.103847,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,19107.243,0.0,7985298.888,0,0,0,1,6,0,1,6
798,6,10.1.1.2,2550164764,13.109421,0,100,0,0,0,0,0,2,98,0,15,16,0,504,0.0,203505.886,0.0,102632088.3,0,0,0,1,2,0,1,2
799,6,10.1.1.4,3743576265,13.116403,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,83650.291,0.0,48182567.47,0,0,0,1,4,0,1,4
809,6,10.1.1.2,2550164764,13.248281,0,100,0,0,0,0,0,0,100,0,16,15,0,505,0.0,184358.363,0.0,93211588.56,0,0,0,1,2,0,1,2
815,6,10.1.1.2,2550164764,13.371511,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,207741.654,0.0,105831908.4,0,0,0,1,2,0,1,2
817,6,10.1.1.4,3743576265,13.399351,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,90475.983,0.0,52114166.24,0,0,0,1,4,0,1,4
822,6,10.1.1.2,2550164764,13.484016,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,227545.525,0.0,116503308.9,0,0,0,1,2,0,1,2
832,6,10.1.1.9,3428079016,13.600479,0,100,0,0,0,0,0,0,0,100,16,16,0,1525,0.0,9018.257,0.0,13759695.91,0,0,0,1,9,0,1,9
839,6,10.1.1.2,2550164764,13.667073,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,139847.098,0.0,71064701.38,0,0,0,1,2,0,1,2
840,6,10.1.1.4,3743576265,13.68738,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,88879.953,0.0,51194852.88,0,0,0,1,4,0,1,4
841,6,10.1.1.3,159023198,13.700947,0,100,0,0,0,0,0,0,0,100,16,16,0,1505,0.0,16825.358,0.0,25337642.45,0,0,0,1,3,0,1,3
849,6,10.1.1.8,3884774358,13.861818,0,100,0,0,0,0,0,0,95,5,16,16,0,600,0.0,27625.293,0.0,16601696.11,0,0,0,1,8,0,1,8
851,6,10.1.1.2,2550164764,13.883941,0,100,0,0,0,0,0,0,100,0,15,16,0,510,0.0,118044.197,0.0,60287532.5,0,0,0,1,2,0,1,2
854,6,10.1.1.4,3743576265,13.95865,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,94370.909,0.0,54357643.7,0,0,0,1,4,0,1,4
857,6,10.1.1.2,2550164764,13.985072,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,253136.518,0.0,129605897.1,0,0,0,1,2,0,1,2
864,6,10.1.1.7,1673646831,14.071116,0,100,0,0,0,0,0,0,100,0,16,16,0,260,0.0,16753.183,0.0,4363869.117,0,0,0,1,7,0,1,7
871,6,10.1.1.2,2550164764,14.18518,0,100,0,0,0,0,0,1,99,0,16,16,0,504,0.0,127931.037,0.0,64600056.41,0,0,0,1,2,0,1,2
875,6,10.1.1.4,3743576265,14.272967,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,81446.441,0.0,46913149.98,0,0,0,1,4,0,1,4
883,6,10.1.1.1,595229600,14.358077,0,100,0,0,0,0,0,0,7,93,16,16,0,1438,0.0,17060.945,0.0,24535003.56,0,0,0,1,1,0,1,1
885,6,10.1.1.6,2126477730,14.363513,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,20322.848,0.0,8480318.027,0,0,0,1,6,0,1,6
893,6,10.1.1.2,2550164764,14.466476,0,100,0,0,0,0,0,0,100,0,16,15,0,510,0.0,91007.333,0.0,46421020.26,0,0,0,1,2,0,1,2
898,6,10.1.1.4,3743576265,14.591252,0,100,0,0,0,0,0,0,100,0,16,15,0,576,0.0,80431.063,0.0,46328292.37,0,0,0,1,4,0,1,4
900,6,10.1.1.2,2550164764,14.62492,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,161571.111,0.0,82724408.96,0,0,0,1,2,0,1,2
909,6,10.1.1.2,2550164764,14.774865,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,170729.515,0.0,87413511.85,0,0,0,1,2,0,1,2
915,6,10.1.1.8,3884774358,14.872953,0,100,0,0,0,0,0,0,95,5,16,16,0,586,0.0,25318.087,0.0,14858678.65,0,0,0,1,8,0,1,8
916,6,10.1.1.2,2550164764,14.919756,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,176684.513,0.0,90462470.84,0,0,0,1,2,0,1,2
917,6,10.1.1.4,3743576265,14.92631,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,76404.688,0.0,44009100.37,0,0,0,1,4,0,1,4
927,6,10.1.1.2,2550164764,15.041859,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,209659.1,0.0,107077095.5,0,0,0,1,2,0,1,2
933,6,10.1.1.3,159023198,15.139955,0,100,0,0,0,0,0,0,0,100,16,16,0,1488,0.0,17790.033,0.0,26471569.35,0,0,0,1,3,0,1,3
934,6,10.1.1.2,2550164764,15.148187,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,240764.403,0.0,122963196.0,0,0,0,1,2,0,1,2
939,6,10.1.1.4,3743576265,15.20898,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,90564.963,0.0,52165418.69,0,0,0,1,4,0,1,4
942,6,10.1.1.2,2550164764,15.264047,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,220955.9,0.0,113129420.7,0,0,0,1,2,0,1,2
947,6,10.1.1.7,1673646831,15.360895,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,19848.362,0.0,5195507.347,0,0,0,1,7,0,1,7
951,6,10.1.1.2,2550164764,15.397965,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,191162.029,0.0,97263240.36,0,0,0,1,2,0,1,2
956,6,10.1.1.4,3743576265,15.498274,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,88491.291,0.0,50970983.75,0,0,0,1,4,0,1,4
957,6,10.1.1.2,2550164764,15.515626,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,217574.219,0.0,111398000.0,0,0,0,1,2,0,1,2
965,6,10.1.1.6,2126477730,15.668566,0,100,0,0,0,0,0,0,100,0,16,15,0,412,0.0,19616.062,0.0,8097510.243,0,0,0,1,6,0,1,6
968,6,10.1.1.1,595229600,15.733896,0,100,0,0,0,0,0,0,11,89,15,16,0,1416,0.0,18607.099,0.0,26353606.72,0,0,0,1,1,0,1,1
970,6,10.1.1.2,2550164764,15.746451,0,100,0,0,0,0,0,0,100,0,15,16,0,508,0.0,110906.442,0.0,56429197.52,0,0,0,1,2,0,1,2
973,6,10.1.1.4,3743576265,15.772232,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,93444.992,0.0,53824315.17,0,0,0,1,4,0,1,4
979,6,10.1.1.8,3884774358,15.846535,0,100,0,0,0,0,0,0,94,6,16,16,0,597,0.0,26294.651,0.0,15717890.78,0,0,0,1,8,0,1,8
985,6,10.1.1.2,2550164764,15.905686,0,100,0,0,0,0,0,0,100,0,16,15,0,508,0.0,160768.675,0.0,81799101.64,0,0,0,1,2,0,1,2
995,6,10.1.1.4,3743576265,16.069415,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,86142.198,0.0,49617906.05,0,0,0,1,4,0,1,4
996,6,10.1.1.2,2550164764,16.093927,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0.0,135995.874,0.0,68846551.28,0,0,0,1,2,0,1,2
1006,6,10.1.1.2,2550164764,16.229847,0,100,0,0,0,0,0,1,99,0,16,16,0,504,0.0,188346.35,0.0,95107372.96,0,0,0,1,2,0,1,2
1014,6,10.1.1.4,3743576265,16.369692,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,85254.616,0.0,49106659.05,0,0,0,1,4,0,1,4
1015,6,10.1.1.2,2550164764,16.404214,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0.0,146816.612,0.0,74418404.31,0,0,0,1,2,0,1,2
1023,6,10.1.1.2,2550164764,16.570669,0,100,0,0,0,0,0,1,99,0,16,15,0,503,0.0,153795.512,0.0,77365294.47,0,0,0,1,2,0,1,2
1032,6,10.1.1.4,3743576265,16.648682,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,91759.551,0.0,52853501.56,0,0,0,1,4,0,1,4
1035,6,10.1.1.2,2550164764,16.700337,0,100,0,0,0,0,0,0,100,0,16,15,0,509,0.0,197427.28,0.0,100577353.4,0,0,0,1,2,0,1,2
1043,6,10.1.1.8,3884774358,16.799302,0,100,0,0,0,0,0,0,95,5,16,16,0,624,0.0,26869.105,0.0,16783517.65,0,0,0,1,8,0,1,8
1049,6,10.1.1.2,2550164764,16.871621,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,149459.204,0.0,76523112.43,0,0,0,1,2,0,1,2
1052,6,10.1.1.4,3743576265,16.950075,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,84938.992,0.0,48924859.22,0,0,0,1,4,0,1,4
1054,6,10.1.1.6,2126477730,16.956522,0,100,0,0,0,0,0,0,100,0,15,16,0,416,0.0,19876.455,0.0,8281326.385,0,0,0,1,6,0,1,6
1057,6,10.1.1.3,159023198,17.000154,0,100,0,0,0,0,0,0,0,100,16,16,0,1499,0.0,13761.969,0.0,20636347.25,0,0,0,1,3,0,1,3
1060,6,10.1.1.2,2550164764,17.04102,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,151122.69,0.0,77374817.23,0,0,0,1,2,0,1,2
1067,6,10.1.1.1,595229600,17.125567,0,100,0,0,0,0,0,1,3,96,16,16,0,1481,0.0,18395.153,0.0,27254258.78,0,0,0,1,1,0,1,1
1069,6,10.1.1.7,1673646831,17.13955,0,100,0,0,0,0,0,0,100,0,16,16,0,260,0.0,14392.898,0.0,3749061.962,0,0,0,1,7,0,1,7
1073,6,10.1.1.2,2550164764,17.245591,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,125139.922,0.0,63831371.24,0,0,0,1,2,0,1,2
1076,6,10.1.1.4,3743576265,17.257599,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,83245.48,0.0,47949396.49,0,0,0,1,4,0,1,4
1091,6,10.1.1.2,2550164764,17.554452,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,82885.177,0.0,42225024.44,0,0,0,1,2,0,1,2
1092,6,10.1.1.4,3743576265,17.574284,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,80837.435,0.0,46562362.6,0,0,0,1,4,0,1,4
1095,6,10.1.1.9,3428079016,17.627502,0,100,0,0,0,0,0,0,0,100,16,16,0,1532,0.0,6357.054,0.0,9744091.745,0,0,0,1,9,0,1,9
1097,6,10.1.1.2,2550164764,17.674332,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,213546.525,0.0,108652471.9,0,0,0,1,2,0,1,2
1102,6,10.1.1.2,2550164764,17.791234,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,218987.079,0.0,111280473.9,0,0,0,1,2,0,1,2
1109,6,10.1.1.4,3743576265,17.870997,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,86278.696,0.0,49696528.95,0,0,0,1,4,0,1,4
1112,6,10.1.1.2,2550164764,17.909499,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,216463.186,0.0,110552078.4,0,0,0,1,2,0,1,2
1114,6,10.1.1.8,3884774358,17.919005,0,100,0,0,0,0,0,0,92,8,16,16,0,614,0.0,22863.209,0.0,14047155.88,0,0,0,1,8,0,1,8
1120,6,10.1.1.6,2126477730,18.001685,0,100,0,0,0,0,0,0,100,0,16,16,0,412,0.0,24493.783,0.0,10111033.82,0,0,0,1,6,0,1,6
1122,6,10.1.1.2,2550164764,18.057531,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,172935.361,0.0,87989511.87,0,0,0,1,2,0,1,2
1128,6,10.1.1.4,3743576265,18.162957,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,87683.244,0.0,50505548.53,0,0,0,1,4,0,1,4
1132,6,10.1.1.3,159023198,18.219984,0,100,0,0,0,0,0,0,0,100,16,16,0,1494,0.0,20986.53,0.0,31362270.86,0,0,0,1,3,0,1,3
1135,6,10.1.1.2,2550164764,18.244778,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,136717.958,0.0,69474597.36,0,0,0,1,2,0,1,2
1143,6,10.1.1.1,595229600,18.428704,0,100,0,0,0,0,0,1,3,96,16,16,0,1475,0.0,19644.902,0.0,28980159.53,0,0,0,1,1,0,1,1
1146,6,10.1.1.2,2550164764,18.457738,0,100,0,0,0,0,0,0,100,0,16,16,0,504,0.0,120210.365,0.0,60624491.49,0,0,0,1,2,0,1,2
1148,6,10.1.1.4,3743576265,18.500431,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,75857.671,0.0,43694018.78,0,0,0,1,4,0,1,4
1151,6,10.1.1.7,1673646831,18.577602,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,17801.858,0.0,4648421.041,0,0,0,1,7,0,1,7
1156,6,10.1.1.2,2550164764,18.656622,0,100,0,0,0,0,0,0,100,0,16,16,0,505,0.0,128718.241,0.0,65079942.72,0,0,0,1,2,0,1,2
1161,6,10.1.1.2,2550164764,18.777016,0,100,0,0,0,0,0,0,100,0,15,16,0,512,0.0,212635.196,0.0,108869220.5,0,0,0,1,2,0,1,2
1168,6,10.1.1.4,3743576265,18.870325,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,69209.011,0.0,39864390.6,0,0,0,1,4,0,1,4
1169,6,10.1.1.6,2126477730,18.871939,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,29416.706,0.0,12237349.59,0,0,0,1,6,0,1,6
1175,6,10.1.1.2,2550164764,18.937443,0,100,0,0,0,0,0,0,100,0,16,16,0,501,0.0,159574.044,0.0,79965744.69,0,0,0,1,2,0,1,2
1185,6,10.1.1.2,2550164764,19.096505,0,100,0,0,0,0,0,1,99,0,16,14,0,508,0.0,160943.624,0.0,81785111.88,0,0,0,1,2,0,1,2
1190,6,10.1.1.8,3884774358,19.13726,0,100,0,0,0,0,0,0,95,5,16,16,0,567,0.0,21013.662,0.0,11915587.04,0,0,0,1,8,0,1,8
1193,6,10.1.1.4,3743576265,19.176125,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,83714.857,0.0,48219757.61,0,0,0,1,4,0,1,4
1201,6,10.1.1.2,2550164764,19.255329,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0.0,161184.499,0.0,81701198.93,0,0,0,1,2,0,1,2
1212,6,10.1.1.2,2550164764,19.37974,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,205769.805,0.0,105090754.9,0,0,0,1,2,0,1,2
1219,6,10.1.1.4,3743576265,19.441547,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,96450.229,0.0,55555332.14,0,0,0,1,4,0,1,4
1222,6,10.1.1.2,2550164764,19.52331,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,178310.299,0.0,91294872.91,0,0,0,1,2,0,1,2
1227,6,10.1.1.1,595229600,19.604923,0,100,0,0,0,0,0,1,7,92,16,16,0,1432,0.0,21764.655,0.0,31173950.11,0,0,0,1,1,0,1,1
1229,6,10.1.1.3,159023198,19.625864,0,100,0,0,0,0,0,0,0,100,16,16,0,1505,0.0,18209.236,0.0,27409998.51,0,0,0,1,3,0,1,3
1230,6,10.1.1.6,2126477730,19.637233,0,100,0,0,0,0,0,0,100,0,16,16,0,410,0.0,33451.193,0.0,13744426.29,0,0,0,1,6,0,1,6
1234,6,10.1.1.2,2550164764,19.687728,0,100,0,0,0,0,0,1,99,0,16,15,0,504,0.0,155700.731,0.0,78622641.12,0,0,0,1,2,0,1,2
1238,6,10.1.1.4,3743576265,19.754196,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,81880.956,0.0,47163430.72,0,0,0,1,4,0,1,4
1243,6,10.1.1.2,2550164764,19.842547,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0.0,165354.369,0.0,83814822.6,0,0,0,1,2,0,1,2
1249,6,10.1.1.2,2550164764,19.984016,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,180958.37,0.0,92650685.56,0,0,0,1,2,0,1,2
1250,6,10.1.1.4,3743576265,20.018004,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,97040.267,0.0,55895193.96,0,0,0,1,4,0,1,4
1256,6,10.1.1.2,2550164764,20.103597,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,214080.861,0.0,109198365.4,0,0,0,1,2,0,1,2
1257,6,10.1.1.7,1673646831,20.108554,0,100,0,0,0,0,0,0,100,0,16,16,0,263,0.0,16721.622,0.0,4398455.407,0,0,0,1,7,0,1,7
1262,6,10.1.1.8,3884774358,20.176916,0,100,0,0,0,0,0,0,94,6,16,16,0,602,0.0,24623.525,0.0,14845031.04,0,0,0,1,8,0,1,8
1264,6,10.1.1.2,2550164764,20.235915,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,193473.27,0.0,99058314.3,0,0,0,1,2,0,1,2
1270,6,10.1.1.4,3743576265,20.321669,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,84303.382,0.0,48558747.88,0,0,0,1,4,0,1,4
1272,6,10.1.1.6,2126477730,20.34738,0,100,0,0,0,0,0,0,100,0,16,16,0,415,0.0,36048.879,0.0,14973262.49,0,0,0,1,6,0,1,6
1276,6,10.1.1.2,2550164764,20.404784,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,151596.783,0.0,77035421.37,0,0,0,1,2,0,1,2
1284,6,10.1.1.2,2550164764,20.524586,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,213685.918,0.0,108586636.3,0,0,0,1,2,0,1,2
1288,6,10.1.1.4,3743576265,20.640381,0,100,0,0,0,0,0,0,100,0,16,15,0,576,0.0,80323.302,0.0,46266222.11,0,0,0,1,4,0,1,4
1291,6,10.1.1.9,3428079016,20.665428,0,100,0,0,0,0,0,0,0,100,16,14,0,1524,0.0,8426.802,0.0,12846490.84,0,0,0,1,9,0,1,9
1292,6,10.1.1.2,2550164764,20.669437,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,176733.37,0.0,90487485.6,0,0,0,1,2,0,1,2
1307,6,10.1.1.2,2550164764,20.852989,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,139469.994,0.0,70873071.96,0,0,0,1,2,0,1,2
1308,6,10.1.1.1,595229600,20.878191,0,100,0,0,0,0,0,0,4,96,16,15,0,1469,0.0,20105.744,0.0,29544184.31,0,0,0,1,1,0,1,1
1312,6,10.1.1.4,3743576265,20.88947,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,102774.509,0.0,59198117.32,0,0,0,1,4,0,1,4
1326,6,10.1.1.2,2550164764,21.052862,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,128081.35,0.0,65085819.07,0,0,0,1,2,0,1,2
1333,6,10.1.1.4,3743576265,21.181028,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,87804.134,0.0,50575181.0,0,0,0,1,4,0,1,4
1334,6,10.1.1.8,3884774358,21.182403,0,100,0,0,0,0,0,0,96,4,16,16,0,593,0.0,25460.3,0.0,15105086.91,0,0,0,1,8,0,1,8
1336,6,10.1.1.6,2126477730,21.231649,0,100,0,0,0,0,0,0,100,0,16,16,0,419,0.0,28950.466,0.0,12154563.84,0,0,0,1,6,0,1,6
1337,6,10.1.1.2,2550164764,21.242544,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,134962.722,0.0,69100913.78,0,0,0,1,2,0,1,2
1340,6,10.1.1.3,159023198,21.278728,0,100,0,0,0,0,0,0,1,99,16,16,0,1484,0.0,15488.268,0.0,22996980.08,0,0,0,1,3,0,1,1
1352,6,10.1.1.2,2550164764,21.48332,0,100,0,0,0,0,0,1,99,0,16,16,0,501,0.0,106322.862,0.0,53280512.58,0,0,0,1,2,0,1,2
1353,6,10.1.1.4,3743576265,21.520194,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,75479.28,0.0,43476065.46,0,0,0,1,4,0,1,4
1357,6,10.1.1.2,2550164764,21.634744,0,100,0,0,0,0,0,1,99,0,16,16,0,504,0.0,169061.784,0.0,85261239.12,0,0,0,1,2,0,1,2
1358,6,10.1.1.7,1673646831,21.662002,0,100,0,0,0,0,0,0,100,0,16,16,0,260,0.0,16479.471,0.0,4292572.499,0,0,0,1,7,0,1,7
1366,6,10.1.1.2,2550164764,21.749698,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,222697.785,0.0,114021265.9,0,0,0,1,2,0,1,2
1369,6,10.1.1.4,3743576265,21.838893,0,100,0,0,0,0,0,0,99,1,16,16,0,584,0.0,80326.607,0.0,46987852.16,0,0,0,1,4,0,1,4
1372,6,10.1.1.2,2550164764,21.88773,0,100,0,0,0,0,0,1,99,0,16,16,0,503,0.0,185463.974,0.0,93414494.53,0,0,0,1,2,0,1,2
1379,6,10.1.1.2,2550164764,22.045801,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0.0,161952.742,0.0,81986956.35,0,0,0,1,2,0,1,2
1382,6,10.1.1.4,3743576265,22.100176,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,97977.995,0.0,56435324.96,0,0,0,1,4,0,1,4
1387,6,10.1.1.2,2550164764,22.166317,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,212419.819,0.0,108758947.2,0,0,0,1,2,0,1,2
1388,6,10.1.1.8,3884774358,22.16896,0,100,0,0,0,0,0,0,89,11,16,16,0,644,0.0,25948.83,0.0,16723501.92,0,0,0,1,8,0,1,8
1397,6,10.1.1.2,2550164764,22.304921,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,184698.953,0.0,94329449.43,0,0,0,1,2,0,1,2
1402,6,10.1.1.4,3743576265,22.391055,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,88009.1,0.0,50693241.64,0,0,0,1,4,0,1,4
1403,6,10.1.1.6,2126477730,22.401407,0,100,0,0,0,0,0,0,100,0,16,16,0,408,0.0,21884.867,0.0,8936028.881,0,0,0,1,6,0,1,6
1404,6,10.1.1.1,595229600,22.45984,0,100,0,0,0,0,0,0,6,94,16,16,0,1463,0.0,16185.638,0.0,23680236.55,0,0,0,1,1,0,1,1
1417,6,10.1.1.2,2550164764,22.684389,0,100,0,0,0,0,0,1,99,0,16,16,0,499,0.0,67462.833,0.0,33677446.26,0,0,0,1,2,0,1,2
1419,6,10.1.1.4,3743576265,22.696592,0,100,0,0,0,0,0,0,100,0,16,15,0,576,0.0,83786.91,0.0,48261260.35,0,0,0,1,4,0,1,4
1424,6,10.1.1.2,2550164764,22.824679,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,182479.122,0.0,93429310.39,0,0,0,1,2,0,1,2
1436,6,10.1.1.3,159023198,22.928405,0,100,0,0,0,0,0,0,0,100,16,16,0,1507,0.0,15518.189,0.0,23398946.04,0,0,0,1,3,0,1,3
1438,6,10.1.1.4,3743576265,22.976477,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,91466.12,0.0,52684485.32,0,0,0,1,4,0,1,4
1440,6,10.1.1.2,2550164764,23.004819,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,142111.864,0.0,72306516.62,0,0,0,1,2,0,1,2
1451,6,10.1.1.2,2550164764,23.19084,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,137618.805,0.0,69932371.81,0,0,0,1,2,0,1,2
1457,6,10.1.1.8,3884774358,23.238603,0,100,0,0,0,0,0,0,93,7,16,16,0,618,0.0,23933.218,0.0,14811790.19,0,0,0,1,8,0,1,8
1459,6,10.1.1.7,1673646831,23.249915,0,100,0,0,0,0,0,0,100,0,16,16,0,260,0.0,16121.79,0.0,4199403.776,0,0,0,1,7,0,1,7
1462,6,10.1.1.4,3743576265,23.27518,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,85703.873,0.0,49365430.58,0,0,0,1,4,0,1,4
1465,6,10.1.1.2,2550164764,23.342727,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,168546.42,0.0,85648548.85,0,0,0,1,2,0,1,2
1466,6,10.1.1.6,2126477730,23.400338,0,100,0,0,0,0,0,0,100,0,16,16,0,408,0.0,25627.397,0.0,10480580.46,0,0,0,1,6,0,1,6
1475,6,10.1.1.2,2550164764,23.485936,0,100,0,0,0,0,0,0,100,0,16,15,0,507,0.0,178759.739,0.0,90724142.78,0,0,0,1,2,0,1,2
1480,6,10.1.1.2,2550164764,23.573892,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0.0,291053.989,0.0,147529446.0,0,0,0,1,2,0,1,2
1483,6,10.1.1.4,3743576265,23.597562,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0.0,79408.907,0.0,45739530.19,0,0,0,1,4,0,1,4
1488,6,10.1.1.2,2550164764,23.703024,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,198247.072,0.0,100994988.1,0,0,0,1,2,0,1,2
